project_id,team_id,hackathon_id,title,description,tech_stack,repo_url,demo_url,submitted_at
P0213,T0297,H020,DAOdesk,"We treated DAO treasuries managed through spreadsheets and vibes as a latency problem rather than an accuracy one. Our design is proposal tracking with on-chain execution and a spending dashboard, with a human confirmation step before anything is written. We used Express, FastAPI, Hardhat, Flask, with no paid infrastructure. Latency is the weak point, roughly four seconds on the heaviest path.",Express|FastAPI|Hardhat|Flask,https://github.com/advika54/daodesk,,2026-02-20T16:44:47
P0214,T0298,H020,FanFund,"independent musicians with no route to patronage turns out to be mostly an integration problem. The final build is tokenised revenue sharing with automatic royalty splits, running end to end. Stack: MongoDB, The Graph, IPFS, Flask.",MongoDB|The Graph|IPFS|Flask|Foundry|ethers.js,https://github.com/anirudh-varma/fan-fund,https://fan-fund-demo.vercel.app,2026-02-20T13:44:17
P0215,T0299,H021,MeetingMemory,"The interesting part of decisions made in calls and then forgotten a fortnight later is that the data usually already exists somewhere. Our solution is transcription plus an extraction pass that turns decisions into a searchable timeline. Implemented in Python, PyTorch, FastAPI, Knowledge Graphs. We benchmarked against a naive baseline and beat it on most of our test cases.",Python|PyTorch|FastAPI|Knowledge Graphs,https://github.com/shivsharma-ml/meeting-memory,https://meeting-memory-demo.vercel.app,2026-04-06T22:14:49
P0216,T0301,H021,PaperTrail,"Our mentor pushed us to justify why researchers drowning in preprints outside their niche was worth solving; this is the result. The demo path is a multi-agent reader that summarises new arXiv papers and traces how they cite each other. We picked Transformers, PyTorch, PostgreSQL, Pinecone because the whole team already knew it. Latency is the weak point, roughly four seconds on the heaviest path.",Transformers|PyTorch|PostgreSQL|Pinecone|Django|OpenCV,https://github.com/ubhardwaj/paper-trail,https://paper-trail-demo.vercel.app,2026-04-06T15:32:04
P0217,T0302,H021,SchemaSage,"The team converged quickly on analysts unable to write SQL against a warehouse nobody documented as the thing worth building. We settled on schema-constrained text-to-SQL with a read-only execution guard after discarding two heavier designs. Runs on Vite, MongoDB, Django, scikit-learn, deployed during the event. The biggest limitation is that it only handles the single-user case.",Vite|MongoDB|Django|scikit-learn,https://github.com/devakash/schema-sage,https://schema-sage-demo.vercel.app,2026-04-06T22:13:38
P0218,T0303,H021,StandupBot,"Our mentor pushed us to justify why engineering managers losing half an hour a day to status meetings was worth solving; this is the result. We validated an agent that reads commit history and issue movement and drafts the standup summary against a small hand-labelled set before building the UI. Tooling: Flask, Java Spring, Redis, OpenCV. It works offline, which matters for the users we spoke to.",Flask|Java Spring|Redis|OpenCV,https://github.com/kunal77/standup-bot,https://standup-bot-demo.vercel.app,2026-04-06T22:14:14
P0219,T0304,H021,SupportSieve,"Our entry addresses support teams answering the same ticket forty times a week. We went with a classifier plus draft-reply agent grounded in the existing resolved-ticket archive because it degraded gracefully when inputs were missing. Built end to end with RAG, OpenAI API, OpenCV.",RAG|OpenAI API|OpenCV,https://github.com/rohan-jain/support-sieve,https://support-sieve-demo.vercel.app,2026-04-06T09:45:25
P0220,T0305,H021,SchemaSage,"This project exists because of analysts unable to write SQL against a warehouse nobody documented. Our approach was schema-constrained text-to-SQL with a read-only execution guard, kept deliberately simple. We used Django, GraphQL, React, with no paid infrastructure.",Django|GraphQL|React,https://github.com/aksharajoshidev/schema-sage,,2026-04-06T11:35:26
P0221,T0306,H021,CodeCartographer,"A short survey of eleven users confirmed the core issue: new joiners taking six weeks to understand an unfamiliar repository. The final build is static analysis feeding an agent that answers architecture questions with file citations, running end to end. Stack: tRPC, LangChain, MongoDB. The UI is rough but every button does something real.",tRPC|LangChain|MongoDB,https://github.com/dishag/code-cartographer,,2026-04-06T16:37:18
P0222,T0308,H021,SupportSieve,"What kept coming up in our research was support teams answering the same ticket forty times a week. We ended up with a classifier plus draft-reply agent grounded in the existing resolved-ticket archive after the first design proved too slow. We picked React, PostgreSQL, Next.js, Python because the whole team already knew it.",React|PostgreSQL|Next.js|Python|scikit-learn|LLM Fine-tuning,https://github.com/dbasu/support-sieve,,2026-04-06T23:07:01
P0223,T0309,H021,SupportSieve,"Most existing tools in this space ignore support teams answering the same ticket forty times a week entirely. Our implementation is a classifier plus draft-reply agent grounded in the existing resolved-ticket archive, plus a thin review interface. Assembled from Python, OpenCV, TensorFlow, scikit-learn. Two features in the pitch deck are not implemented and we said so on stage.",Python|OpenCV|TensorFlow|scikit-learn,https://github.com/eesha77/support-sieve,https://support-sieve-demo.vercel.app,2026-04-06T14:35:20
P0224,T0310,H021,SupportSieve,"A short survey of eleven users confirmed the core issue: support teams answering the same ticket forty times a week. We implemented a classifier plus draft-reply agent grounded in the existing resolved-ticket archive and tested it against real inputs. We picked scikit-learn, Node.js, HuggingFace, PyTorch because the whole team already knew it.",scikit-learn|Node.js|HuggingFace|PyTorch,https://github.com/aarohisrivastava/support-sieve,https://support-sieve-demo.vercel.app,2026-04-06T11:58:45
P0225,T0312,H022,StandupBot,"This project exists because of engineering managers losing half an hour a day to status meetings. What we demoed was an agent that reads commit history and issue movement and drafts the standup summary. Stack: Next.js, Vite, Java Spring. We cut the mobile view to finish the core flow.",Next.js|Vite|Java Spring,https://github.com/devshaurya/standup-bot,https://standup-bot-demo.vercel.app,2026-05-23T13:59:17
P0226,T0313,H022,LegalRAG,"We framed the challenge narrowly: tenants signing rental agreements they have not read, for one specific user, end to end. We validated a retrieval-augmented assistant that answers questions about an uploaded contract and flags unusual clauses against a small hand-labelled set before building the UI. Put together with React, PostgreSQL, Node.js, Next.js.",React|PostgreSQL|Node.js|Next.js|Express|Java Spring,https://github.com/devkabir/legal-rag,https://legal-rag-demo.vercel.app,2026-05-23T10:30:47
P0227,T0314,H022,PromptForge,"We kept the scope to teams having no way to tell whether a prompt change made things worse rather than trying to build a platform. The working prototype is a regression harness that scores prompt variants against a fixed evaluation set. Written using React, FastAPI, TypeScript, Tailwind CSS. What surprised us was how much of the difficulty was in cleaning the input.",React|FastAPI|TypeScript|Tailwind CSS|PostgreSQL,https://github.com/prateek-mittal/prompt-forge,https://prompt-forge-demo.vercel.app,2026-05-23T19:19:53
P0228,T0316,H022,MeetingMemory,"The interesting part of decisions made in calls and then forgotten a fortnight later is that the data usually already exists somewhere. Concretely: transcription plus an extraction pass that turns decisions into a searchable timeline. Implemented in Node.js, MongoDB, React, PostgreSQL. We tested it on 13 real samples and it held up on all but two.",Node.js|MongoDB|React|PostgreSQL|RAG|Qdrant,https://github.com/aarohisrivastava/meeting-memory,https://meeting-memory-demo.vercel.app,2026-05-23T17:47:33
P0229,T0317,H022,Interviewer,"A short survey of eleven users confirmed the core issue: students with no way to practise technical interviews out loud. We shipped a voice agent that asks follow-ups and scores answers against a rubric, with the rest stubbed. We used TypeScript, Kafka, HuggingFace, Redis, with no paid infrastructure.",TypeScript|Kafka|HuggingFace|Redis,https://github.com/devadvika/interviewer,https://interviewer-demo.vercel.app,2026-05-23T17:56:31
P0230,T0318,H022,Interviewer,"Rather than a general platform, we targeted students with no way to practise technical interviews out loud directly. We ended up with a voice agent that asks follow-ups and scores answers against a rubric after the first design proved too slow. Runs on Pinecone, Qdrant, Cypher, OpenAI API, deployed during the event. We open-sourced it during the event; it has 3 stars so far.",Pinecone|Qdrant|Cypher|OpenAI API,https://github.com/eesha77/interviewer,https://interviewer-demo.vercel.app,2026-05-23T23:13:57
P0231,T0319,H022,Interviewer,"Talking to the on-site mentors reframed students with no way to practise technical interviews out loud for us halfway through. Our solution is a voice agent that asks follow-ups and scores answers against a rubric. Built end to end with Cypher, TensorFlow, RAG, Express. One teammate dropped out on day two, so the scope is smaller than planned.",Cypher|TensorFlow|RAG|Express|Vector Databases,https://github.com/devaniket/interviewer,,2026-05-23T10:25:19
P0232,T0321,H022,PromptForge,"A short survey of eleven users confirmed the core issue: teams having no way to tell whether a prompt change made things worse. Our solution is a regression harness that scores prompt variants against a fixed evaluation set. Everything runs on React, Tailwind CSS, tRPC, HuggingFace.",React|Tailwind CSS|tRPC|HuggingFace,https://github.com/meeraj/prompt-forge,https://prompt-forge-demo.vercel.app,2026-05-23T15:08:22
P0233,T0322,H022,MeetingMemory,"The team converged quickly on decisions made in calls and then forgotten a fortnight later as the thing worth building. We shipped transcription plus an extraction pass that turns decisions into a searchable timeline, with the rest stubbed. We leaned on Transformers, Vector Databases, Next.js to keep the build time down. Latency is the weak point, roughly four seconds on the heaviest path.",Transformers|Vector Databases|Next.js,https://github.com/eesha22/meeting-memory,,2026-05-23T18:43:20
P0234,T0323,H022,CodeCartographer,"Behind new joiners taking six weeks to understand an unfamiliar repository is a data-access problem nobody owns. We ended up with static analysis feeding an agent that answers architecture questions with file citations after the first design proved too slow. Assembled from React, Next.js, Tailwind CSS, FastAPI. The dataset is small, so treat the accuracy number with suspicion.",React|Next.js|Tailwind CSS|FastAPI|Transformers|Cypher,https://github.com/saanvim/code-cartographer,https://code-cartographer-demo.vercel.app,2026-05-23T09:54:10
P0235,T0324,H022,Interviewer,"Our entry addresses students with no way to practise technical interviews out loud. Our design is a voice agent that asks follow-ups and scores answers against a rubric, with a human confirmation step before anything is written. Assembled from PostgreSQL, HuggingFace, scikit-learn, LLM Fine-tuning. Given more time the obvious next step is a proper evaluation set.",PostgreSQL|HuggingFace|scikit-learn|LLM Fine-tuning|Qdrant|LangChain,https://github.com/mayankkulkarnidev/interviewer,https://interviewer-demo.vercel.app,2026-05-23T13:20:40
P0236,T0326,H022,MeetingMemory,"Our mentor pushed us to justify why decisions made in calls and then forgotten a fortnight later was worth solving; this is the result. Our implementation is transcription plus an extraction pass that turns decisions into a searchable timeline, plus a thin review interface. Stack: Transformers, HuggingFace, PyTorch. We open-sourced it during the event; it has 34 stars so far.",Transformers|HuggingFace|PyTorch,https://github.com/aryan-krishnan/meeting-memory,https://meeting-memory-demo.vercel.app,2026-05-23T11:56:52
P0237,T0327,H022,SchemaSage,"The team converged quickly on analysts unable to write SQL against a warehouse nobody documented as the thing worth building. Our approach was schema-constrained text-to-SQL with a read-only execution guard, kept deliberately simple. Everything runs on Django, PyTorch, scikit-learn, Python.",Django|PyTorch|scikit-learn|Python,https://github.com/mihir_deshmukh/schema-sage,https://schema-sage-demo.vercel.app,2026-05-23T19:59:57
P0238,T0328,H022,StandupBot,"Most existing tools in this space ignore engineering managers losing half an hour a day to status meetings entirely. We settled on an agent that reads commit history and issue movement and drafts the standup summary after discarding two heavier designs. Put together with tRPC, Vite, React, Redis. We benchmarked against a naive baseline and beat it on most of our test cases.",tRPC|Vite|React|Redis|gRPC|NetworkX,https://github.com/hemantsinghal/standup-bot,,2026-05-23T10:53:39
P0239,T0329,H022,Interviewer,"Talking to the on-site mentors reframed students with no way to practise technical interviews out loud for us halfway through. We shipped a voice agent that asks follow-ups and scores answers against a rubric, with the rest stubbed. We used tRPC, MongoDB, LangChain, RAG.",tRPC|MongoDB|LangChain|RAG|OpenAI API|Docker,https://github.com/ishitab-ai/interviewer,https://interviewer-demo.vercel.app,2026-05-23T18:27:02
P0240,T0330,H022,Interviewer,"Most existing tools in this space ignore students with no way to practise technical interviews out loud entirely. The working prototype is a voice agent that asks follow-ups and scores answers against a rubric. We used Vite, OpenAI API, scikit-learn, LLM Fine-tuning.",Vite|OpenAI API|scikit-learn|LLM Fine-tuning,https://github.com/samaira61/interviewer,https://interviewer-demo.vercel.app,2026-05-23T15:26:28
P0241,T0334,H023,CiteWeb,"retracted papers still being cited years later turns out to be mostly an integration problem. The core of the build is citation graph propagation flagging downstream work built on retractions. The stack is FastAPI, GraphQL, Knowledge Graphs, Qdrant, chosen for how fast we could iterate on it. We deliberately kept a human in the loop before anything is written back.",FastAPI|GraphQL|Knowledge Graphs|Qdrant|NetworkX,https://github.com/madhav-bhardwaj/cite-web,https://cite-web-demo.vercel.app,2026-07-03T20:08:29
P0242,T0335,H023,RouteKnot,"logistics planners optimising legs in isolation turns out to be mostly an integration problem. We implemented network-level route modelling exposing cross-route consolidation and tested it against real inputs. Technology-wise: Redis, Vector Databases, Neo4j, Pinecone.",Redis|Vector Databases|Neo4j|Pinecone|Qdrant,https://github.com/rohanmishra/route-knot,,2026-07-03T19:03:10
P0243,T0338,H023,SupplyGraph,"We kept the scope to manufacturers unaware of a single point of failure two tiers down rather than trying to build a platform. The architecture is multi-tier supplier graph with concentration risk scoring. Written using Tableau, Qdrant, NetworkX, NumPy. The fallback path matters more than the happy path here, so we built that first.",Tableau|Qdrant|NetworkX|NumPy|Pinecone|DuckDB,,https://supply-graph-demo.vercel.app,2026-07-03T21:30:38
P0244,T0339,H023,ShellSeeker,"Rather than a general platform, we targeted corporate ownership chains designed to be unreadable directly. The final build is directorship graph traversal surfacing circular ownership, running end to end. Written using Cypher, Pandas, Qdrant. We tested it on 24 real samples and it held up on all but two.",Cypher|Pandas|Qdrant,https://github.com/snehak/shell-seeker,,2026-07-03T13:42:22
P0245,T0340,H023,RouteKnot,"We kept the scope to logistics planners optimising legs in isolation rather than trying to build a platform. We validated network-level route modelling exposing cross-route consolidation against a small hand-labelled set before building the UI. Tooling: Neo4j, Cypher, NetworkX, Knowledge Graphs. We benchmarked against a naive baseline and beat it on most of our test cases.",Neo4j|Cypher|NetworkX|Knowledge Graphs,https://github.com/vikramrao-graph/route-knot,,2026-07-03T22:10:54
P0246,T0341,H023,ShellSeeker,"The team converged quickly on corporate ownership chains designed to be unreadable as the thing worth building. The mechanism is directorship graph traversal surfacing circular ownership. Built end to end with FastAPI, Flask, Qdrant, Neo4j.",FastAPI|Flask|Qdrant|Neo4j,https://github.com/devansh27/shell-seeker,https://shell-seeker-demo.vercel.app,2026-07-03T18:16:21
P0247,T0342,H023,ShellSeeker,"We spent the first two hours talking to people about corporate ownership chains designed to be unreadable. We validated directorship graph traversal surfacing circular ownership against a small hand-labelled set before building the UI. Implemented in Pandas, DuckDB, Knowledge Graphs, Pinecone.",Pandas|DuckDB|Knowledge Graphs|Pinecone|Spark|Vector Databases,https://github.com/priya-nair-dev/shell-seeker,https://shell-seeker-demo.vercel.app,2026-07-03T11:08:20
P0248,T0343,H023,RouteKnot,"We treated logistics planners optimising legs in isolation as a latency problem rather than an accuracy one. Our solution is network-level route modelling exposing cross-route consolidation. Implemented in Qdrant, NetworkX, Pandas. Latency is the weak point, roughly four seconds on the heaviest path.",Qdrant|NetworkX|Pandas,https://github.com/sanjanak/route-knot,,2026-07-03T09:47:13
P0249,T0345,H024,Interviewer,"Talking to the on-site mentors reframed students with no way to practise technical interviews out loud for us halfway through. We went with a voice agent that asks follow-ups and scores answers against a rubric because it degraded gracefully when inputs were missing. Implemented in Python, gRPC, Java Spring. We benchmarked against a naive baseline and beat it on most of our test cases.",Python|gRPC|Java Spring,https://github.com/aditim/interviewer,https://interviewer-demo.vercel.app,2026-08-08T20:33:57
P0250,T0346,H024,MeetingMemory,"Our entry addresses decisions made in calls and then forgotten a fortnight later. We implemented transcription plus an extraction pass that turns decisions into a searchable timeline and tested it against real inputs. Stack: tRPC, Vite, TensorFlow, Transformers.",tRPC|Vite|TensorFlow|Transformers|OpenCV,https://github.com/aarohi-malhotra/meeting-memory,https://meeting-memory-demo.vercel.app,2026-08-08T19:26:04
P0251,T0347,H024,SchemaSage,"Our entry addresses analysts unable to write SQL against a warehouse nobody documented. The mechanism is schema-constrained text-to-SQL with a read-only execution guard. Implemented in RAG, Redis, Node.js, FastAPI. The model is off-the-shelf; the interesting work is in the retrieval layer.",RAG|Redis|Node.js|FastAPI|TensorFlow|Go,https://github.com/aaravs/schema-sage,https://schema-sage-demo.vercel.app,2026-08-08T15:58:58
P0252,T0348,H024,PaperTrail,"We treated researchers drowning in preprints outside their niche as a latency problem rather than an accuracy one. We implemented a multi-agent reader that summarises new arXiv papers and traces how they cite each other and tested it against real inputs. Built end to end with PyTorch, RAG, Neo4j, Node.js.",PyTorch|RAG|Neo4j|Node.js|Qdrant|OpenAI API,https://github.com/nidhi_gupta/paper-trail,https://paper-trail-demo.vercel.app,2026-08-08T19:27:00
P0253,T0349,H024,StandupBot,"We wanted to attack engineering managers losing half an hour a day to status meetings without adding another dashboard nobody opens. The core of the build is an agent that reads commit history and issue movement and drafts the standup summary. The stack is LangChain, MongoDB, OpenAI API, Transformers, chosen for how fast we could iterate on it.",LangChain|MongoDB|OpenAI API|Transformers|LLM Fine-tuning|PyTorch,https://github.com/devakash/standup-bot,,2026-08-08T21:33:20
P0254,T0350,H024,SchemaSage,"Our starting point was analysts unable to write SQL against a warehouse nobody documented, deliberately narrow. We ended up with schema-constrained text-to-SQL with a read-only execution guard after the first design proved too slow. Built with PostgreSQL, scikit-learn, LangChain, Pinecone.",PostgreSQL|scikit-learn|LangChain|Pinecone|LLM Fine-tuning|MongoDB,https://github.com/eesha77/schema-sage,,2026-08-08T13:04:50
P0255,T0351,H024,Interviewer,"Our entry addresses students with no way to practise technical interviews out loud. Our design is a voice agent that asks follow-ups and scores answers against a rubric, with a human confirmation step before anything is written. Built end to end with Express, Next.js, Vite, OpenAI API.",Express|Next.js|Vite|OpenAI API|HuggingFace,https://github.com/vedant-pillai/interviewer,https://interviewer-demo.vercel.app,2026-08-08T22:54:07
P0256,T0352,H024,PromptForge,"teams having no way to tell whether a prompt change made things worse is the kind of problem everyone tolerates until it costs them something. We shipped a regression harness that scores prompt variants against a fixed evaluation set, with the rest stubbed. We used HuggingFace, Vector Databases, Redis, with no paid infrastructure. The fallback path matters more than the happy path here, so we built that first.",HuggingFace|Vector Databases|Redis,https://github.com/prishaghosh/prompt-forge,,2026-08-08T11:49:33
